occupationUri,occupationLabel,relationType,skillType,skillUri,skillLabel
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/f14ff4b7-be1e-4b55-b39b-520005f8a97e,liaise with managers
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/f5f5b244-6cea-4fbc-8a50-8f712791bc09,follow company standards
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/08591546-e9bc-47fc-97b3-8663b3713a5f,clinical reports
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/0ffed47f-d320-48cf-988d-40449825085c,counselling methods
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/1493ddb4-9a46-4e00-b9c8-d8e1c64e8f34,conditions for professional practice of clinical psychology
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/14ef75cd-ca1f-49c9-9478-ee611b7778fc,psychological diagnostics
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/1bfd3bf6-a289-4c30-b0b0-16aae3434c39,creation of clinical psychological opinions
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/1edc9d4c-66b5-4268-9b7c-917d3e4b4dc7,expert services in clinical psychology
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/2e49f58a-a8d3-400e-b7bd-d8f8bc703a3e,diagnosis of mental health issues
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/33c01497-8264-4773-81dd-6096ad512f02,health care occupation-specific ethics
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/4b3c8605-819d-4b38-83fc-f23663e78dc9,consultation
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/5dfcc46a-4fb1-453c-961b-5d41bf077433,neurology
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/603c249b-ed35-457a-a1ea-f850e687fefe,psychopharmacology
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/68c5d392-22f4-4b2c-847b-d18a34c22fea,drug interaction management
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/6c252ea9-e7df-4f82-8035-7d7ee742ff0e,multi-professional cooperation in health care
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/6d7bafbc-dea9-42aa-96ca-c5b8ab47417f,history of patient's psychotherapeutic problems
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/748780fa-b879-4a5b-80ca-7d018e6e1e6f,emergency psychology
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/74e49482-75e8-4637-bdb1-fff868d02f7a,scientific literature
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/7aff2d0c-790a-47e2-a1c3-206eb0fc74d9,health psychology
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/8a9e00a5-b795-4cde-b744-ec2f2ce4ed88,clinical psychological treatment
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/8e261d1c-12c0-498e-bfc2-ec0c16496c68,crisis intervention
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/8f5d6a1b-32fa-4c3f-b3d6-5f070d2e0f74,therapy in health care
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/9b7f6e90-50af-4d18-a6bb-9de1accbead8,evaluation of psychological performance
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/9c1e94ad-6c81-4fce-bc16-f7cf2e730cf0,primary care
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/b9b572bf-5e50-4588-8aa0-a42a49332467,psychological interventions
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/bfe4f330-d595-48c7-ab3c-f309471d6953,psychology
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/c0c08d3e-3215-4197-ac64-00a4f7371d80,methods of differential diagnosis
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/c388229c-484d-42ec-ac28-ffad52020138,psychopathology
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/d5f629b3-7974-4938-ae50-66cc4a3b7010,psychological treatment measures
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/ea28ce13-e620-4191-95c3-3e0f0f867834,psychological healthcare services
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/f7464f30-662b-4177-85a0-3df9693e9e58,first aid
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,knowledge,http://data.europa.eu/esco/skill/f9f258e3-4728-4107-9e08-293d5d2ef65e,psychiatry
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/049c8caf-dd12-45fc-9bfa-b64051f32a19,respond to changing situations in health care
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/093b43df-7bbf-46ed-8ddc-fad2368f2498,prescribe psychotherapeutic treatment
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/097098fc-6d89-44e9-9305-98ac5c0a78ac,educate on the prevention of illness
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/0b5aaee4-c948-4853-bf8d-b9cd6c4917ee,inform policy makers on health-related challenges
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/0e0e4af2-4af8-40f5-8460-99e7401733c6,employ cognitive behaviour treatment techniques
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/0f551181-e1af-47e2-b2d8-ff9f4e011ecd,use clinical assessment techniques
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/10c11836-683d-45db-872d-3ec8aee4d37c,manage psychotherapeutic relationships
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/110833ee-c4f1-4856-9b7f-7e49ffda537f,apply psychological intervention strategies
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/13724e7d-b946-4773-915e-9621340237bc,contribute to continuity of health care
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/16636767-c215-4cf0-b126-e144fea20926,use e-health and mobile health technologies
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/19bf4fdc-c0aa-40c5-b531-35ed408067a8,conduct psychological research
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/19c1237d-8760-4820-b245-9648ba7abf62,apply clinical psychological treatment
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/2475cd27-8d6c-4318-a364-21395b23acba,empathise with the healthcare user
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/2ccb197e-ce8d-4fca-bccf-f387e74b9f0a,provide clinical psychological assessment
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/342af3a1-4fdc-4ddc-898a-bb82a7f62efe,record healthcare users' progress related to treatment
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/3d3db1e7-b041-495e-8a93-deeacded8a2f,test for emotional patterns
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/402ebc59-b960-400c-9a6d-ab96e601b71a,provide a psychotherapeutic environment
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/478da040-fb0a-4fa8-9112-285ff5c4aefa,provide testimony in court hearings
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/48a63f52-60e3-433a-bd10-7e38d3e503fa,formulate a case conceptualisation model for therapy
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/4d3541fa-3e71-4574-afa9-900ff6a2b33d,respond to healthcare users' extreme emotions
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/4d614c92-0c48-4a11-a5ed-416b34fd50d2,manage healthcare users' data
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/51e79cb4-fab3-404c-88f3-cd4a1bd5879e,deal with emergency care situations
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/5410f054-8e2b-4950-aa10-5f48107a68e7,provide clinical psychological support in crisis situations
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/557820b5-b503-45f4-a7a0-6ace64b162a4,help healthcare users develop social perceptiveness
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/5591ec30-b8a4-4498-8f23-945c915175bd,use psychotherapeutic interventions
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/604fa3e6-bc8d-423e-b7e8-c0ba2416eaa4,work with patterns of psychological behaviour
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/60b2dd49-c677-4f47-816e-aff3b577e113,provide health education
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/66f8d657-ce46-4a8c-a3f5-60ff7fb6ba35,conduct psychological assessement
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/76395873-7fe2-4f9a-b4b6-9932f8cbd0b4,follow clinical guidelines
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/7714b4a3-afa9-4517-a721-bd879a750893,diagnose mental disorders
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/7bdcdadb-146c-475f-8cff-921c6fd5f858,test for behavioural patterns
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/7d8ca06a-f737-4927-96f2-de4f2cd15895,identify mental health issues
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/7ecd9100-1deb-4df5-91d3-5f25d4ca450e,diagnose psychiatric symptoms
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/7fd3b5e4-8f7c-461c-8faa-203cf4b2b0fc,handle patient trauma
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/8232979d-6aa4-40c9-a12b-5152a52a76b8,advise on healthcare users' informed consent
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/8ad984cf-6506-42ee-8d15-0ac571be0354,use psychoeducation
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/8d68f734-078b-4df5-b346-b75a2b1814b6,evaluate clinical psychological measures
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/90cf93e8-5714-4be9-8fc8-c9e9f68e6c6d,work on psychosomatic issues
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/94f2935b-b4ac-446e-9775-60b4239d016c,interpret psychological tests
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/98eb1f3b-3480-416b-bd4b-811946f7e347,comply with quality standards related to healthcare practice
http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,clinical psychologist,essential,skill/competence,http://data.europa.eu/esco/skill/9fcf9918-fdef-49c3-aedc-518eb1e7e1f5,comply with legislation related to health care
